Gene1,Gene2,PartialCorr_Normal,PartialCorr_Tumor,Difference
MGST3,LAMB3,-0.0,-0.0,0.0
MGST3,ARHGEF12,0.0,0.0,0.0
MGST3,TXNRD3,0.0,0.0,0.0
MGST3,PLCG2,-0.0,-0.0,0.0
MGST3,LPAR1,0.0,0.0,0.0
MGST3,CSF2RA,0.0,-0.0,-0.0
MGST3,TXNRD1,-0.0,0.0,0.0
MGST3,MTOR,0.0,0.0,0.0
MGST3,RXRB,-0.0,-0.0,0.0
MGST3,NRAS,0.0,0.0,0.0
MGST3,GSTM2,0.0,-0.0,-0.0
MGST3,GNG10,0.0,-0.0,-0.0
MGST3,CEBPA,0.0,-0.0,-0.0
MGST3,RASSF5,0.0,-0.0,-0.0
MGST3,NCOA4,-0.0,0.0,0.0
MGST3,IKBKG,0.0,-0.0,-0.0
TPM3,EML4,-0.0,-0.0,0.0
TPM3,RALB,0.0,0.0,0.0
TPM3,CAMK2D,0.0,0.0,0.0
TPM3,CCNA2,-0.0,-0.0,0.0
TPM3,SKP2,-0.0,-0.0,0.0
TPM3,PIK3R1,0.0,0.0,0.0
TPM3,GNA12,0.0,0.0,0.0
TPM3,EGFR,-0.0,-0.0,0.0
TPM3,CDKN2B,0.0,0.0,0.0
TPM3,CDKN2A,-0.0,-0.0,0.0
TPM3,NOTCH1,0.0,0.0,0.0
TPM3,CAMK2G,0.0,0.0,0.0
TPM3,GSTO1,0.0,0.0,0.0
TPM3,PLCB3,0.0,0.0,0.0
TPM3,ITGB1,0.0,0.0,0.0
TPM3,VEGFC,0.0,0.0,0.0
TPM3,FOXO1,0.0,-0.0,-0.0
TPM3,BCL2L11,-0.0,-0.0,0.0
TPM3,PRKCA,0.0,0.0,0.0
TPM3,ELOC,-0.0,-0.0,0.0
TPM3,FZD7,-0.0,-0.0,0.0
TPM3,GNAQ,0.0,0.0,0.0
TPM3,FZD1,-0.0,-0.0,0.0
TPM3,KIT,0.0,0.0,0.0
TPM3,APPL1,0.05007777155693851,0.0,-0.05007777155693851
TPM3,BRAF,0.0,-0.0,-0.0
TPM3,RUNX1,-0.0,-0.0,0.0
TPM3,CTBP1,0.0,0.0,0.0
TPM3,DVL3,-0.0,-0.0,0.0
TPM3,ADCY9,0.0,0.0,0.0
TPM3,JAK1,0.0,0.0,0.0
TPM3,TGFBR2,0.009928331942219558,0.0,-0.009928331942219558
TPM3,ITGA2,-0.0,-0.0,0.0
TPM3,CASP3,-0.007890118053166929,-0.0,0.007890118053166929
TPM3,FZD6,-0.0,-0.04084982500407147,-0.04084982500407147
TPM3,VEGFD,0.0,0.0,0.0
TPM3,CASP7,-0.0,-0.0,0.0
TPM3,PRKCB,0.0,0.0,0.0
TPM3,HSP90B1,-0.0,-0.0,0.0
TPM3,KIF7,-0.0,-0.0,0.0
TPM3,STAT6,0.0,0.0,0.0
TPM3,SMAD3,-0.0,-0.0,0.0
TPM3,CRK,0.0,0.0,0.0
TPM3,DAPK3,0.0,0.0,0.0
TPM3,CTNNB1,0.0,-0.0,-0.0
TPM3,FADD,-0.0,0.0,0.0
TPM3,STAT3,0.0,-0.0,-0.0
TPM3,IL7R,0.0,0.0,0.0
TPM3,GSTM4,-0.0,-0.0,0.0
TPM3,COL4A3,0.0,0.0,0.0
TPM3,MAP2K1,-0.0,0.0,0.0
TPM3,PTK2,0.0,0.0,0.0
TPM3,RAC3,-0.0,-0.0,0.0
TPM3,FOS,0.0,0.0,0.0
TPM3,STAT2,-0.0,-0.0,0.0
TPM3,GSTA4,-0.0,-0.0,0.0
TPM3,BCL2L1,0.0,0.0,0.0
TPM3,PIK3CD,0.0,0.0,0.0
TPM3,RASGRP4,0.0,0.0,0.0
TPM3,BCL2,0.0,-0.0,-0.0
TPM3,PTEN,0.0,0.0,0.0
TPM3,LAMB2,0.0,0.0,0.0
TPM3,GNB2,0.0,0.0,0.0
TPM3,GNG12,0.0,0.0,0.0
TPM3,RELA,-0.0,0.0,0.0
TPM3,CKS1B,-0.0,-0.0,0.0
TPM3,STAT5B,0.0,0.0,0.0
TPM3,JUP,-0.0,-0.0,0.0
TPM3,GNG5,0.0,0.0,0.0
TPM3,ADCY6,0.0,0.0,0.0
TPM3,CTBP2,0.0,-0.0,-0.0
TPM3,TRAF6,0.0,0.0,0.0
TPM3,SMAD2,-0.0,-0.0,0.0
TPM3,RPS6KB2,-0.0,-0.0,0.0
TPM3,GNG7,0.0,0.0,0.0
TPM3,FZD8,0.0,0.0,0.0
TPM3,JUN,-0.0,0.0,0.0
TPM3,GRB2,-0.0,-0.0,0.0
TPM3,CALML3,-0.0,-0.0,0.0
TPM3,CALML5,-0.0,-0.0,0.0
TPM3,F2,0.0,0.01029914392089166,0.01029914392089166
TPM3,CSF1R,0.0,0.0,0.0
TPM3,PLCB1,0.029344145646797434,0.0,-0.029344145646797434
TPM3,TXNRD2,0.0,0.0,0.0
TPM3,JAG2,-0.0,-0.0,0.0
TPM3,IL3RA,0.03426451599873425,0.04310735529058082,0.008842839291846573
TPM3,SP1,-0.0,-0.008156488772808177,-0.008156488772808177
TPM3,RXRA,0.0,-0.0,-0.0
TPM3,GNG2,0.0,0.008312264713813347,0.008312264713813347
TPM3,BCR,-0.0,-0.0,0.0
TPM3,MITF,0.0,0.0,0.0
TPM3,COL4A1,0.047908131885067116,0.0,-0.047908131885067116
TPM3,WNT7B,-0.0,-0.0,0.0
TPM3,COL4A5,0.0,0.0,0.0
TPM3,LAMA2,0.0,0.0,0.0
TPM3,HDAC2,-0.0,-0.0,0.0
TPM3,MMP1,-0.0,-0.0,0.0
TPM3,DAPK1,0.0,0.0,0.0
TPM3,LAMB3,-0.0,-0.0,0.0
TPM3,ARHGEF12,0.011286898292692233,0.0,-0.011286898292692233
TPM3,TXNRD3,0.0,0.0,0.0
TPM3,PLCG2,-0.0,0.0,0.0
TPM3,LPAR1,-0.0,-0.0,0.0
TPM3,CSF2RA,0.0,0.0,0.0
TPM3,TXNRD1,-0.0,-0.0,0.0
TPM3,MTOR,0.0,0.0,0.0
TPM3,RXRB,-0.0,-0.0,0.0
TPM3,NRAS,-0.0,-0.0,0.0
TPM3,GSTM2,0.0,-0.0,-0.0
TPM3,GNG10,0.0,0.0,0.0
TPM3,CEBPA,0.0,-0.0,-0.0
TPM3,RASSF5,0.0,0.0,0.0
TPM3,NCOA4,0.0,0.0,0.0
TPM3,IKBKG,0.0,0.0,0.0
EML4,RALB,-0.0,-0.0,0.0
EML4,CAMK2D,-0.0,-0.0,0.0
EML4,CCNA2,0.0,0.0,0.0
EML4,SKP2,0.0,0.0,0.0
EML4,PIK3R1,-0.0,0.0,0.0
EML4,GNA12,-0.0,-0.0,0.0
EML4,EGFR,0.0,0.0,0.0
EML4,CDKN2B,-0.0,0.0,0.0
EML4,CDKN2A,-0.0,0.0,0.0
EML4,NOTCH1,-0.0,-0.0,0.0
EML4,CAMK2G,-0.0,-0.0,0.0
EML4,GSTO1,0.0,-0.0,-0.0
EML4,PLCB3,-0.0,-0.0,0.0
EML4,ITGB1,-0.0,0.0,0.0
EML4,VEGFC,-0.0,0.0,0.0
EML4,FOXO1,-0.0,0.0,0.0
EML4,BCL2L11,0.0,0.0,0.0
EML4,PRKCA,-0.0,-0.0,0.0
EML4,ELOC,0.0,0.0,0.0
EML4,FZD7,0.0,-0.0,-0.0
EML4,GNAQ,-0.0,-0.0,0.0
EML4,FZD1,0.0,0.0,0.0
EML4,KIT,-0.0,0.0,0.0
EML4,APPL1,-0.0,-0.0,0.0
EML4,BRAF,-0.0,-0.0,0.0
EML4,RUNX1,0.0,0.0,0.0
EML4,CTBP1,-0.0,0.0,0.0
EML4,DVL3,0.0,0.0,0.0
EML4,ADCY9,-0.0,-0.0,0.0
EML4,JAK1,-0.0,-0.0,0.0
EML4,TGFBR2,-0.0,-0.0,0.0
EML4,ITGA2,0.0,0.0,0.0
EML4,CASP3,0.0,0.0,0.0
EML4,FZD6,0.0,-0.0,-0.0
EML4,VEGFD,-0.0,-0.0,0.0
EML4,CASP7,0.0,0.0,0.0
EML4,PRKCB,-0.0,0.0,0.0
EML4,HSP90B1,0.0,0.0,0.0
EML4,KIF7,0.0,0.0,0.0
EML4,STAT6,-0.0,-0.0,0.0
EML4,SMAD3,0.0,0.0,0.0
EML4,CRK,-0.0,-0.0,0.0
EML4,DAPK3,-0.0,-0.0,0.0
EML4,CTNNB1,-0.0,-0.0,0.0
EML4,FADD,0.0,0.0,0.0
EML4,STAT3,0.0,0.0,0.0
EML4,IL7R,-0.0,-0.0,0.0
EML4,GSTM4,-0.0,-0.0,0.0
EML4,COL4A3,-0.0,-0.0,0.0
EML4,MAP2K1,0.0,0.0,0.0
EML4,PTK2,-0.0,0.0,0.0
EML4,RAC3,-0.0,-0.0,0.0
EML4,FOS,-0.0,-0.0,0.0
EML4,STAT2,0.0,0.0,0.0
EML4,GSTA4,0.0,-0.0,-0.0
EML4,BCL2L1,0.0,0.0,0.0
EML4,PIK3CD,0.0,0.0,0.0
EML4,RASGRP4,-0.0,-0.0,0.0
EML4,BCL2,-0.0,0.0,0.0
EML4,PTEN,-0.0,0.0,0.0
EML4,LAMB2,-0.0,-0.0,0.0
EML4,GNB2,-0.0,-0.0,0.0
EML4,GNG12,-0.0,-0.0,0.0
EML4,RELA,0.0,0.0,0.0
EML4,CKS1B,0.0,0.0,0.0
EML4,STAT5B,-0.0,-0.0,0.0
EML4,JUP,0.0,-0.0,-0.0
EML4,GNG5,-0.0,-0.0,0.0
EML4,ADCY6,-0.0,-0.0,0.0
EML4,CTBP2,-0.0,0.0,0.0
EML4,TRAF6,0.0,-0.0,-0.0
EML4,SMAD2,0.0,0.0,0.0
EML4,RPS6KB2,0.0,0.0,0.0
EML4,GNG7,-0.0,0.0,0.0
EML4,FZD8,0.0,0.0,0.0
EML4,JUN,-0.0,0.0,0.0
EML4,GRB2,0.0,0.0,0.0
EML4,CALML3,0.0,0.0,0.0
EML4,CALML5,0.0,0.0,0.0
EML4,F2,-0.0,-0.0,0.0
EML4,CSF1R,-0.0,-0.0,0.0
EML4,PLCB1,-0.0,-0.0,0.0
EML4,TXNRD2,0.0,-0.0,-0.0
EML4,JAG2,0.0,0.0,0.0
EML4,IL3RA,-0.0,-0.0,0.0
EML4,SP1,0.0,0.0,0.0
EML4,RXRA,-0.0,-0.0,0.0
EML4,GNG2,-0.0,-0.0,0.0
EML4,BCR,-0.0,0.0,0.0
EML4,MITF,-0.0,-0.0,0.0
EML4,COL4A1,-0.0,-0.0,0.0
EML4,WNT7B,0.0,0.0,0.0
EML4,COL4A5,-0.0,-0.0,0.0
EML4,LAMA2,-0.0,-0.0,0.0
EML4,HDAC2,0.0,0.0,0.0
EML4,MMP1,0.0,0.0,0.0
EML4,DAPK1,-0.0,-0.0,0.0
EML4,LAMB3,0.0,0.0,0.0
EML4,ARHGEF12,-0.0,-0.0,0.0
EML4,TXNRD3,-0.0,-0.0,0.0
EML4,PLCG2,0.0,0.0,0.0
EML4,LPAR1,-0.0,-0.0,0.0
EML4,CSF2RA,0.0,-0.0,-0.0
EML4,TXNRD1,0.0,-0.0,-0.0
EML4,MTOR,-0.0,0.0,0.0
EML4,RXRB,0.0,0.0,0.0
EML4,NRAS,-0.0,0.0,0.0
EML4,GSTM2,-0.0,-0.0,0.0
EML4,GNG10,0.0,-0.0,-0.0
EML4,CEBPA,0.0,-0.0,-0.0
EML4,RASSF5,-0.0,-0.0,0.0
EML4,NCOA4,0.0,0.0,0.0
EML4,IKBKG,0.0,0.0,0.0
RALB,CAMK2D,0.0,0.0,0.0
RALB,CCNA2,-0.0,-0.0,0.0
RALB,SKP2,-0.0,-0.0,0.0
RALB,PIK3R1,0.0,-0.0,-0.0
RALB,GNA12,0.0,0.0,0.0
RALB,EGFR,-0.0,0.0,0.0
RALB,CDKN2B,0.0,0.0,0.0
RALB,CDKN2A,-0.0,-0.0,0.0
RALB,NOTCH1,0.0,0.0,0.0
RALB,CAMK2G,0.0,0.0,0.0
RALB,GSTO1,0.0,0.05605382294213736,0.05605382294213736
RALB,PLCB3,0.0,0.0,0.0
RALB,ITGB1,0.0,0.0,0.0
RALB,VEGFC,0.0,0.0,0.0
RALB,FOXO1,0.0,0.0,0.0
RALB,BCL2L11,-0.0,-0.0,0.0
RALB,PRKCA,0.0,0.0,0.0
RALB,ELOC,-0.0,-0.0,0.0
RALB,FZD7,0.0,0.0,0.0
RALB,GNAQ,0.0,0.0,0.0
RALB,FZD1,0.0,0.0,0.0
RALB,KIT,0.0,-0.0,-0.0
RALB,APPL1,0.0,0.0,0.0
RALB,BRAF,0.0,0.0,0.0
RALB,RUNX1,-0.0,-0.0,0.0
RALB,CTBP1,0.0,-0.0,-0.0
RALB,DVL3,-0.0,0.0,0.0
RALB,ADCY9,0.0,0.0,0.0
RALB,JAK1,0.0,-0.0,-0.0
RALB,TGFBR2,0.0,0.0,0.0
RALB,ITGA2,0.0,0.0,0.0
RALB,CASP3,-0.0,-0.0,0.0
RALB,FZD6,0.0,0.0,0.0
RALB,VEGFD,0.0,0.0,0.0
RALB,CASP7,-0.0,-0.0,0.0
RALB,PRKCB,0.0,-0.0,-0.0
RALB,HSP90B1,-0.0,-0.0,0.0
RALB,KIF7,-0.0,-0.0,0.0
RALB,STAT6,0.0,0.0,0.0
RALB,SMAD3,0.0,0.0,0.0
RALB,CRK,0.0,-0.0,-0.0
RALB,DAPK3,-0.0,0.0,0.0
RALB,CTNNB1,0.0,0.0,0.0
RALB,FADD,-0.0,-0.0,0.0
RALB,STAT3,-0.0,-0.0,0.0
RALB,IL7R,0.0,0.0,0.0
RALB,GSTM4,0.0,0.0,0.0
RALB,COL4A3,0.0,0.0,0.0
RALB,MAP2K1,0.0,0.0,0.0
RALB,PTK2,0.0,0.0,0.0
RALB,RAC3,0.0,0.0,0.0
RALB,FOS,0.0,0.0,0.0
RALB,STAT2,-0.0,-0.0,0.0
RALB,GSTA4,-0.0,0.0,0.0
RALB,BCL2L1,-0.0,-0.0,0.0
RALB,PIK3CD,-0.0,-0.0,0.0
RALB,RASGRP4,0.0,0.0,0.0
RALB,BCL2,0.0,-0.0,-0.0
RALB,PTEN,0.0,-0.0,-0.0
RALB,LAMB2,0.0,0.0,0.0
RALB,GNB2,0.0,0.0,0.0
RALB,GNG12,0.0,0.0,0.0
RALB,RELA,0.0,-0.0,-0.0
RALB,CKS1B,-0.0,-0.0,0.0
RALB,STAT5B,0.0,0.0,0.0
RALB,JUP,-0.0,0.0,0.0
RALB,GNG5,0.0,-0.0,-0.0
RALB,ADCY6,0.0,-0.0,-0.0
RALB,CTBP2,0.0,-0.0,-0.0
RALB,TRAF6,-0.0,0.0,0.0
RALB,SMAD2,-0.0,-0.0,0.0
RALB,RPS6KB2,-0.0,-0.0,0.0
RALB,GNG7,0.0,-0.0,-0.0
RALB,FZD8,0.0,0.0,0.0
RALB,JUN,0.0,0.0,0.0
RALB,GRB2,-0.0,-0.0,0.0
RALB,CALML3,-0.0,0.0,0.0
RALB,CALML5,-0.0,-0.0,0.0
RALB,F2,0.0,0.0,0.0
RALB,CSF1R,0.0,0.0,0.0
RALB,PLCB1,0.0,0.0,0.0
RALB,TXNRD2,0.0,0.0,0.0
RALB,JAG2,-0.0,0.0,0.0
RALB,IL3RA,0.0,0.0,0.0
RALB,SP1,-0.0,-0.0,0.0
RALB,RXRA,0.0,0.0,0.0
RALB,GNG2,0.0,0.0,0.0
RALB,BCR,0.0,0.0,0.0
RALB,MITF,0.0,0.0,0.0
RALB,COL4A1,0.0,0.0,0.0
RALB,WNT7B,-0.0,0.0,0.0
RALB,COL4A5,0.0,0.0,0.0
RALB,LAMA2,0.0,0.0,0.0
RALB,HDAC2,-0.0,-0.0,0.0
RALB,MMP1,-0.0,0.0,0.0
RALB,DAPK1,0.0,0.0,0.0
RALB,LAMB3,0.0,0.0,0.0
RALB,ARHGEF12,0.0,0.0,0.0
RALB,TXNRD3,0.0,-0.0,-0.0
RALB,PLCG2,-0.0,-0.0,0.0
RALB,LPAR1,-0.0,0.0,0.0
RALB,CSF2RA,-0.0,0.0,0.0
RALB,TXNRD1,-0.0,0.0,0.0
RALB,MTOR,0.0,-0.0,-0.0
RALB,RXRB,-0.0,-0.0,0.0
RALB,NRAS,0.0,0.0,0.0
RALB,GSTM2,0.0,0.0,0.0
RALB,GNG10,0.0,0.0,0.0
RALB,CEBPA,-0.0,-0.0,0.0
RALB,RASSF5,-0.0,0.0,0.0
RALB,NCOA4,0.0,0.0,0.0
RALB,IKBKG,-0.0,-0.0,0.0
CAMK2D,CCNA2,-0.0,-0.0,0.0
CAMK2D,SKP2,-0.0,-0.051320512053856,-0.051320512053856
CAMK2D,PIK3R1,0.0,0.0,0.0
CAMK2D,GNA12,0.0,0.0,0.0
CAMK2D,EGFR,-0.0,-0.0,0.0
CAMK2D,CDKN2B,0.0,0.0,0.0
CAMK2D,CDKN2A,-0.0,-0.0,0.0
CAMK2D,NOTCH1,0.0,-0.0,-0.0
CAMK2D,CAMK2G,0.0,0.08775465819824654,0.08775465819824654
CAMK2D,GSTO1,0.0,0.0,0.0
CAMK2D,PLCB3,0.0,0.0,0.0
CAMK2D,ITGB1,0.0,0.0,0.0
CAMK2D,VEGFC,0.0,0.0,0.0
CAMK2D,FOXO1,0.0,0.0,0.0
CAMK2D,BCL2L11,-0.0,-0.0,0.0
CAMK2D,PRKCA,0.0025984005622585946,0.025773606126697744,0.02317520556443915
CAMK2D,ELOC,-0.0,-0.0,0.0
CAMK2D,FZD7,-0.0,-0.0,0.0
CAMK2D,GNAQ,0.0,0.0,0.0
CAMK2D,FZD1,-0.0,-0.0,0.0
CAMK2D,KIT,0.0,0.0,0.0
CAMK2D,APPL1,0.06331032623852374,0.0,-0.06331032623852374
CAMK2D,BRAF,0.0,0.0,0.0
CAMK2D,RUNX1,-0.0,-0.0,0.0
CAMK2D,CTBP1,0.0,0.0,0.0
CAMK2D,DVL3,-0.0,-0.0,0.0
CAMK2D,ADCY9,0.0,0.0,0.0
CAMK2D,JAK1,0.0,0.0,0.0
CAMK2D,TGFBR2,0.017627303476175714,0.02128296671501321,0.003655663238837495
CAMK2D,ITGA2,-0.0,-0.0,0.0
CAMK2D,CASP3,-0.0,-0.0,0.0
CAMK2D,FZD6,-0.0,-0.0,0.0
CAMK2D,VEGFD,0.03738499221113206,0.008242278896319817,-0.029142713314812246
CAMK2D,CASP7,-0.0,0.0,0.0
CAMK2D,PRKCB,0.0,0.0,0.0
CAMK2D,HSP90B1,-0.0,-0.0,0.0
CAMK2D,KIF7,-0.0,-0.0,0.0
CAMK2D,STAT6,0.0,0.012291202858837589,0.012291202858837589
CAMK2D,SMAD3,0.0,-0.0,-0.0
CAMK2D,CRK,0.0,0.0,0.0
CAMK2D,DAPK3,0.0,0.0,0.0
CAMK2D,CTNNB1,0.0,0.0,0.0
CAMK2D,FADD,-0.0,-0.0,0.0
CAMK2D,STAT3,0.0,-0.0,-0.0
CAMK2D,IL7R,0.0,0.0,0.0
CAMK2D,GSTM4,-0.0,-0.0,0.0
CAMK2D,COL4A3,0.0,0.0,0.0
CAMK2D,MAP2K1,-0.0,-0.0,0.0
CAMK2D,PTK2,0.0,0.0,0.0
CAMK2D,RAC3,-0.0,-0.0,0.0
CAMK2D,FOS,0.0,0.0,0.0
CAMK2D,STAT2,-0.0,-0.0,0.0
CAMK2D,GSTA4,-0.0,-0.0,0.0
CAMK2D,BCL2L1,0.0,0.0,0.0
CAMK2D,PIK3CD,0.0,0.0,0.0
CAMK2D,RASGRP4,0.0,0.0,0.0
CAMK2D,BCL2,0.0,-0.0,-0.0
CAMK2D,PTEN,0.0,0.0,0.0
CAMK2D,LAMB2,0.005383792365580633,0.0,-0.005383792365580633
CAMK2D,GNB2,0.011136264660322326,0.0,-0.011136264660322326
CAMK2D,GNG12,0.0,0.0,0.0
CAMK2D,RELA,-0.0,0.0,0.0
CAMK2D,CKS1B,-0.0,-0.04618483417614995,-0.04618483417614995
CAMK2D,STAT5B,0.0018412182879631702,0.0,-0.0018412182879631702
CAMK2D,JUP,-0.0,-0.0,0.0
CAMK2D,GNG5,0.0,0.0,0.0
CAMK2D,ADCY6,0.0,0.0,0.0
CAMK2D,CTBP2,0.0,-0.0,-0.0
CAMK2D,TRAF6,0.0,-0.0,-0.0
CAMK2D,SMAD2,-0.0,-0.0,0.0
CAMK2D,RPS6KB2,-0.0,-0.0,0.0
CAMK2D,GNG7,0.0,0.0,0.0
CAMK2D,FZD8,0.0,0.0,0.0
CAMK2D,JUN,-0.0,-0.0,0.0
CAMK2D,GRB2,-0.0,-0.0,0.0
CAMK2D,CALML3,-0.0,-0.0,0.0
CAMK2D,CALML5,-0.0,-0.0,0.0
CAMK2D,F2,0.0,0.0,0.0
CAMK2D,CSF1R,0.0,0.0,0.0
CAMK2D,PLCB1,0.03459676290124426,0.018756715638049298,-0.015840047263194965
CAMK2D,TXNRD2,0.0,0.0,0.0
CAMK2D,JAG2,-0.0,-0.0,0.0
CAMK2D,IL3RA,0.0,0.0,0.0
CAMK2D,SP1,-0.0,-0.0,0.0
CAMK2D,RXRA,0.0,-0.0,-0.0
CAMK2D,GNG2,0.0,0.0,0.0
CAMK2D,BCR,-0.0,0.0,0.0
CAMK2D,MITF,0.0,0.0,0.0
CAMK2D,COL4A1,0.0,0.0,0.0
CAMK2D,WNT7B,-0.0,-0.0,0.0
CAMK2D,COL4A5,0.0,0.0,0.0
CAMK2D,LAMA2,0.0,0.0,0.0
CAMK2D,HDAC2,-0.0,-0.0,0.0
CAMK2D,MMP1,-0.0,-0.0,0.0
CAMK2D,DAPK1,0.0,0.0,0.0
CAMK2D,LAMB3,-0.0,-0.0,0.0
CAMK2D,ARHGEF12,0.013615159738061017,0.08774669013989228,0.07413153040183126
CAMK2D,TXNRD3,0.0,0.0,0.0
CAMK2D,PLCG2,-0.0,0.0,0.0
CAMK2D,LPAR1,-0.0,-0.0,0.0
CAMK2D,CSF2RA,0.0,0.0,0.0
CAMK2D,TXNRD1,-0.0,-0.0,0.0
CAMK2D,MTOR,0.0,0.0,0.0
CAMK2D,RXRB,-0.0,-0.0,0.0
CAMK2D,NRAS,-0.0,-0.0,0.0
CAMK2D,GSTM2,0.0,0.0,0.0
CAMK2D,GNG10,0.0,0.0,0.0
CAMK2D,CEBPA,0.0,-0.0,-0.0
CAMK2D,RASSF5,0.0,0.0,0.0
CAMK2D,NCOA4,0.0,0.0,0.0
CAMK2D,IKBKG,0.0,0.0,0.0
CCNA2,SKP2,0.0,0.0,0.0
CCNA2,PIK3R1,-0.0,-0.0,0.0
CCNA2,GNA12,-0.0,-0.0,0.0
CCNA2,EGFR,0.0,0.0,0.0
CCNA2,CDKN2B,0.0,-0.0,-0.0
CCNA2,CDKN2A,0.0,0.0,0.0
CCNA2,NOTCH1,-0.0,-0.0,0.0
CCNA2,CAMK2G,-0.0,-0.0,0.0
CCNA2,GSTO1,-0.0,-0.0,0.0
CCNA2,PLCB3,-0.0,-0.0,0.0
CCNA2,ITGB1,-0.0,-0.0,0.0
CCNA2,VEGFC,-0.0,-0.0,0.0
CCNA2,FOXO1,-0.0,-0.0,0.0
CCNA2,BCL2L11,0.0,0.0,0.0
CCNA2,PRKCA,-0.0,-0.0,0.0
CCNA2,ELOC,0.0,0.0,0.0
CCNA2,FZD7,0.0,0.0,0.0
CCNA2,GNAQ,-0.01570307084595598,-0.0,0.01570307084595598
CCNA2,FZD1,0.0,0.0,0.0
CCNA2,KIT,-0.0,-0.0,0.0
CCNA2,APPL1,-0.0,-0.001274994287407159,-0.001274994287407159
CCNA2,BRAF,-0.0,-0.0,0.0
CCNA2,RUNX1,0.0,0.0,0.0
CCNA2,CTBP1,-0.0,-0.0,0.0
CCNA2,DVL3,0.0,0.0,0.0
CCNA2,ADCY9,-0.0,-0.0,0.0
CCNA2,JAK1,-0.0,-0.0,0.0
CCNA2,TGFBR2,-0.0,-0.0022457591851556095,-0.0022457591851556095
CCNA2,ITGA2,0.0,0.0,0.0
CCNA2,CASP3,0.0,0.0,0.0
CCNA2,FZD6,0.0,0.0,0.0
CCNA2,VEGFD,-0.012185275594411456,-0.0036449288430475194,0.008540346751363937
CCNA2,CASP7,0.0,0.0,0.0
CCNA2,PRKCB,-0.0,-0.0,0.0
CCNA2,HSP90B1,0.0,0.0,0.0
CCNA2,KIF7,0.0,0.0,0.0
CCNA2,STAT6,-0.0,-0.0,0.0
CCNA2,SMAD3,0.0,0.0,0.0
CCNA2,CRK,-0.0,-0.0,0.0
CCNA2,DAPK3,-0.0,-0.0,0.0
CCNA2,CTNNB1,-0.0,-0.0,0.0
CCNA2,FADD,0.0,0.0,0.0
CCNA2,STAT3,-0.0,0.0,0.0
CCNA2,IL7R,-0.0,-0.0,0.0
CCNA2,GSTM4,0.0,0.0,0.0
CCNA2,COL4A3,-0.0,-0.0,0.0
CCNA2,MAP2K1,0.0,-0.0,-0.0
CCNA2,PTK2,-0.0,-0.0,0.0
CCNA2,RAC3,0.0,0.0,0.0
CCNA2,FOS,-0.0,-0.0,0.0
CCNA2,STAT2,0.0,0.0,0.0
CCNA2,GSTA4,0.0,0.0,0.0
CCNA2,BCL2L1,-0.0,0.0,0.0
CCNA2,PIK3CD,-0.0,-0.0,0.0
CCNA2,RASGRP4,-0.0,-0.0,0.0
CCNA2,BCL2,-0.0,-0.0,0.0
CCNA2,PTEN,-0.0,-0.0,0.0
CCNA2,LAMB2,-0.015359149340694806,-0.0,0.015359149340694806
CCNA2,GNB2,-0.0077874082722450815,-0.0,0.0077874082722450815
CCNA2,GNG12,-0.01549750456263728,-0.0,0.01549750456263728
CCNA2,RELA,0.0,0.0,0.0
CCNA2,CKS1B,0.09742948414296418,0.08163719906250753,-0.015792285080456644
CCNA2,STAT5B,-0.03587763867649872,-0.0,0.03587763867649872
CCNA2,JUP,0.0,0.0,0.0
CCNA2,GNG5,-0.0,-0.0,0.0
CCNA2,ADCY6,-0.0,-0.0,0.0
CCNA2,CTBP2,0.0,0.0,0.0
CCNA2,TRAF6,-0.0,-0.0,0.0
CCNA2,SMAD2,0.0,0.0,0.0
CCNA2,RPS6KB2,0.0,0.0,0.0
CCNA2,GNG7,-0.0,-0.0,0.0
CCNA2,FZD8,-0.0,-0.0,0.0
CCNA2,JUN,0.0,-0.0,-0.0
CCNA2,GRB2,0.0,-0.0,-0.0
CCNA2,CALML3,0.0,0.0,0.0
CCNA2,CALML5,0.0,0.0,0.0
CCNA2,F2,-0.0,-0.03544470817993447,-0.03544470817993447
CCNA2,CSF1R,-0.0,-0.0,0.0
CCNA2,PLCB1,-0.0,-0.0011374728637026765,-0.0011374728637026765
CCNA2,TXNRD2,-0.0,-0.0,0.0
CCNA2,JAG2,0.0,0.0,0.0
CCNA2,IL3RA,-0.0,-0.0,0.0
CCNA2,SP1,0.0,0.0,0.0
CCNA2,RXRA,-0.0,0.0,0.0
CCNA2,GNG2,-0.0,-0.0,0.0
CCNA2,BCR,0.0,-0.0,-0.0
CCNA2,MITF,-0.0,-0.0,0.0
CCNA2,COL4A1,-0.0,-0.0,0.0
CCNA2,WNT7B,0.0,0.0,0.0
CCNA2,COL4A5,-0.0,-0.0,0.0
CCNA2,LAMA2,-0.0,-0.0,0.0
CCNA2,HDAC2,0.0,0.0,0.0
CCNA2,MMP1,0.0,0.0,0.0
CCNA2,DAPK1,-0.0,-0.0,0.0
CCNA2,LAMB3,0.0,0.0,0.0
CCNA2,ARHGEF12,-0.0,-0.0,0.0
CCNA2,TXNRD3,-0.0,-0.0,0.0
CCNA2,PLCG2,0.0,-0.0,-0.0
CCNA2,LPAR1,0.0,0.0,0.0
CCNA2,CSF2RA,-0.0,-0.0,0.0
CCNA2,TXNRD1,0.0,0.0,0.0
